CDPHId,ProductName,CSFId,CSF,CompanyId,CompanyName,BrandName,PrimaryCategoryId,PrimaryCategory,SubCategoryId,SubCategory,CasId,CasNumber,ChemicalId,ChemicalName,InitialDateReported,MostRecentDateReported,DiscontinuedDate,ChemicalCreatedAt,ChemicalUpdatedAt,ChemicalDateRemoved,ChemicalCount
17145,Celebrate Lip Tint,26174,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,26664,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17145,Celebrate Lip Tint,26175,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,26663,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17145,Celebrate Lip Tint,26175,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,26665,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17146,Chilli Tingle Lip Tint,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,26666,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17147,Christmas Eve Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26667,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17148,Christmas Kisses,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26668,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17149,Creamy Candy Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26669,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17150,Cynthia Sylvia Stout,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,162,68603-42-9,26670,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17151,Dirty Soap,26176,Prestige Sparkling Silver,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,26671,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,10/24/2011,1
17151,Dirty Soap,26176,Prestige Sparkling Silver,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,26672,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17152,Dorothy Bubble bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26673,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17153,Dragon's Egg,26177,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,162,68603-42-9,26674,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,1
17153,Dragon's Egg,26177,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,26675,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17154,Elixir Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26676,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17155,Fizzbanger,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,162,68603-42-9,26677,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17156,Flying Saucers,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26678,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17156,Flying Saucers,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,162,68603-42-9,26678,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17157,French Kiss,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26679,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17158,Gentle Lentil,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,162,68603-42-9,26680,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17159,Ginger Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,26681,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17160,Godiva,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),21,Hair Conditioners (rinse-out),162,68603-42-9,26683,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17160,Godiva,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,162,68603-42-9,26683,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17161,Gold Star,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26684,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
19852,Golden Wonder Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30158,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,01/01/2012,2
19852,Golden Wonder Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30159,Cocamide DEA,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19852,Golden Wonder Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30160,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19853,Rocketeer Bath Ballistic,29776,Silver Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30161,Cocamide DEA,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19853,Rocketeer Bath Ballistic,29776,Silver Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30162,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19854,Magic Wand Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30163,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19854,Magic Wand Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30164,Cocamide DEA,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19854,Magic Wand Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30163,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19854,Magic Wand Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30164,Cocamide DEA,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19855,Snowcake Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,30165,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19856,Snowman Melt,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30166,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19857,The Jilted Elf Jelly,29777,Glamour Gold Glitter,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,30167,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19858,Lady Boy Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,30168,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19859,Love Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,30169,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19860,Smell of Weather Turning Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,30170,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19861,Latte Lip Tint,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",732,,30171,Coffee,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19861,Latte Lip Tint,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,30172,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,2
19862,Lust Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,30173,Titanium dioxide,04/19/2013,04/19/2013,,04/19/2013,04/19/2013,,1
19863,Lustre Dusting Powder,29778,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,98,"Powders (excluding aftershave, baby powder, and makeup face powder)",656,13463-67-7,30174,Titanium dioxide,04/22/2013,04/22/2013,,04/22/2013,04/22/2013,,1
19864,Phoenix Rising,29779,Frosty Holly Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30175,Titanium dioxide,04/22/2013,04/22/2013,,04/22/2013,04/22/2013,,1
19864,Phoenix Rising,29779,Frosty Holly Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30176,Titanium dioxide,04/22/2013,04/22/2013,,04/22/2013,04/22/2013,,1
19864,Phoenix Rising,29780,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30175,Titanium dioxide,04/22/2013,04/22/2013,,04/22/2013,04/22/2013,,1
19864,Phoenix Rising,29780,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,30177,Titanium dioxide,04/22/2013,04/22/2013,,04/22/2013,04/22/2013,,1
19871,Rose Jam Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30192,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,09/18/2013,09/18/2013,1
19871,Rose Jam Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30193,Titanium dioxide,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19872,The Green Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30194,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,09/18/2013,09/18/2013,1
19872,The Green Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30195,Titanium dioxide,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19873,Yuzu & Cocoa Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30196,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,09/18/2013,09/18/2013,1
19873,Yuzu & Cocoa Bubbleroon,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30197,Titanium dioxide,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19874,Happy Bubble Bar,29784,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30198,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,2
19874,Happy Bubble Bar,29784,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30199,Titanium dioxide,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,2
19875,Ice Blue Shampoo,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,969,,30203,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19876,Ice Hotel,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30204,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19877,Irresistible Bliss Shampoo Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,969,,30205,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19878,It's A Date Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30206,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,05/06/2013,,1
19879,Karma Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30207,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,09/18/2013,09/18/2013,0
19880,Karma Komba Shampoo Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,969,,30208,Cocamide DEA,05/06/2013,05/06/2013,,05/06/2013,09/18/2013,09/18/2013,0
19886,Ma Bar Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30223,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,0
19887,Magic Mushroom Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30225,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19888,melomint Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30226,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19889,Playdoze Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30227,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19890,Pleasure Dough Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30228,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19891,Pop In The Bath Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30229,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,0
19892,Psychodelic Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30230,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19893,Rainbow Worrier,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30231,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19894,Reincarnate,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,32,Hair Coloring Products,38,Hair Shampoos (making a cosmetic claim) ,969,,30232,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19895,Marzibain Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30233,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19896,Ruby Red Slippers,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30234,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19897,Holiday Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30235,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19898,Seanik,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,969,,30236,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,0
19899,Smaragadine,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30237,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19900,Sugar Babe,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,969,,30238,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19901,Sugar Scrub,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,969,,30239,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,0
19902,Sunny Side Bubble Bar,29785,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30240,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,1
19902,Sunny Side Bubble Bar,29785,Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,30241,Titanium dioxide,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19903,Temple of Truth Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30242,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19904,The Phoenix Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30243,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19905,The Wuss Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30244,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19906,Trichomania,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,969,,30245,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,09/18/2013,09/18/2013,0
19907,Turbo Bubble,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30246,Cocamide DEA,05/07/2013,05/07/2013,,05/07/2013,05/07/2013,,1
19908,Superstars Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30247,Cocamide DEA,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19909,Three Gold Rings,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30248,Cocamide DEA,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19910,Two Timing Tart,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30249,Cocamide DEA,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19911,Dream Cream,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30250,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19912,Lemony Flutter,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30251,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19913,Ocean Salt,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,1046,102-71-6,30252,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19914,Ro's Argan Body Conditioner,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30253,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19914,Ro's Argan Body Conditioner,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,1046,102-71-6,30253,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19915,9 to 5 Cleanser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,93,Skin Cleansers,1046,102-71-6,30254,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19916,Ambrosia Shaving Cream,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,82,Shaving Products,86,Shaving Cream and other Beard Softeners,1046,102-71-6,30255,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19917,Celestial Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30256,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19918,Atomic Toothy Tab,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,68,Oral Hygiene Products,69,Teeth Cleaning Products,732,,30257,Coffee,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19920,Coco Lotion,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30259,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19921,Cosmetic Lad,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30260,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19922,Creme Anglais Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30261,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19923,Dirty Hair Cream,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),26,Hair Styling Products,1046,102-71-6,30262,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19924,Dirty Shaving Cream,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,82,Shaving Products,86,Shaving Cream and other Beard Softeners,1046,102-71-6,30263,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19925,Enchanted Eye,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30264,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19926,Enzymion Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30265,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19927,Fair Trade Foot Lotion,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30266,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19928,Gorgeous Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30267,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19929,Handy Gurugu,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30268,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19930,Helping Hands,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30269,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19931,Imperialis Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30270,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
19932,Karma Kream Moisturiser,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),1046,102-71-6,30271,Triethanolamine,05/08/2013,05/08/2013,,05/08/2013,05/08/2013,,1
